pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.25;1;1;2.347826087;17;54;6;44;138;1.47826087;3;34;4;0.5;1;2;0.25;1;1;5.75;9;23;0.75;1;3;0;0;0;0;0;0;1.043478261;3;24;51.75;128;207;2.347826087;13;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.371428571;4;13;2.218023256;32;763;3.840116279;34;1321;1.209302326;4;416;35;1.88;28;94;0.171428571;1;6;6.72;31;336;0.828571429;1;29;0.4;4;20;0.12;2;6;0.651162791;4;224;70.08571429;488;2453;1.60755814;10;553;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;2;2;10;102;2.843137255;33;145;1.274509804;4;65;1;3.5;4;7;0;0;0;25.5;35;51;1;1;1;0.5;1;1;0;0;0;0.960784314;3;49;278;278;278;1.333333333;7;68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;0.540983607;10;33;3.776785714;125;2538;6.425595238;126;4318;1.477678571;6;993;61;2.453488372;52;211;0.229508197;1;14;7.337209302;108;631;0.770491803;1;47;1.895348837;46;163;0.430232558;16;37;1.077380952;7;724;111.8852459;1881;6825;2.37797619;33;1598;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.7;5;7;5.680851064;43;267;7.617021277;45;358;1.659574468;5;78;10;1.3;7;13;0.1;1;1;4.4;16;44;0.9;1;9;1.4;6;14;0.3;2;3;0.829787234;4;39;58.3;246;583;2.170212766;10;102;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.333333333;1;1;1.535714286;4;43;2.428571429;9;68;1.107142857;2;31;3;1;2;3;0.333333333;1;1;9.333333333;16;28;0.666666667;1;2;1;3;3;0;0;0;0.714285714;2;20;53;91;159;1.357142857;3;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.166666667;1;2;2.438356164;10;178;3.191780822;17;233;1.301369863;4;95;12;1.25;4;15;0.166666667;1;2;5.75;15;69;0.833333333;1;10;1;5;12;0.25;2;3;0.630136986;2;46;39.08333333;92;469;1.438356164;4;105;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;0.551724138;7;16;5.094827586;32;1182;8.426724138;53;1955;1.594827586;6;370;29;2.6875;10;86;0.068965517;1;2;6.8125;52;218;0.931034483;1;27;1.34375;13;43;0.25;3;8;0.952586207;5;221;100;611;2900;2.599137931;22;603;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.428571429;6;12;2.515695067;30;561;4.99103139;69;1113;1.179372197;5;263;28;2.035714286;13;57;0.321428571;1;9;7.714285714;47;216;0.678571429;1;19;0.892857143;10;25;0.142857143;2;4;0.659192825;3;147;65.39285714;577;1831;1.771300448;25;395;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.923076923;11;24;5.419117647;75;1474;8.680147059;98;2361;1.709558824;6;465;26;3.21875;32;103;0.115384615;1;3;7.15625;49;229;0.884615385;1;23;2.21875;24;71;1;26;32;0.827205882;5;225;129.6538462;846;3371;2.606617647;16;709;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;0.620689655;11;18;5.127906977;40;1764;8.25;62;2838;1.505813953;4;518;29;3.620689655;13;105;0.068965517;1;2;11.65517241;40;338;0.931034483;1;27;2.724137931;9;79;0.103448276;2;3;0.805232558;5;277;142.0344828;537;4119;2.311046512;12;795;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.4;1;2;5.411764706;34;184;8.323529412;59;283;1.529411765;4;52;5;1.6;4;8;0;0;0;5.4;10;27;1;1;5;0.8;2;4;1.4;4;7;0.705882353;3;24;86;229;430;2.382352941;9;81;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.361111111;5;13;0.194444444;1;7;9;0.888888889;4;8;0.888888889;1;8;4;11;36;0.111111111;1;1;0.111111111;1;1;0;0;0;0.694444444;4;25;11.77777778;38;106;0.194444444;1;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;4;4;8;16;0;0;0;0.5;2;2;0;0;0;0.625;2;10;9;15;36;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;0;0;0;0;0;0;0;0;0;17;0.647058824;10;11;1;1;17;5.058823529;18;86;0;0;0;1.411764706;5;24;0;0;0;0.523255814;2;45;11.29411765;27;192;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.115384615;1;3;3.237458194;19;968;6.123745819;37;1831;1.468227425;4;439;26;3.133333333;10;94;0.230769231;1;6;9;52;270;0.769230769;1;20;0.733333333;6;22;0.966666667;13;29;0.929765886;5;278;106.6923077;738;2774;2.361204013;14;706;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;2.35;14;141;4.316666667;32;259;1.366666667;4;82;7;1.857142857;3;13;0;0;0;8.571428571;15;60;1;1;7;0.142857143;1;1;0;0;0;0.616666667;2;37;66.85714286;149;468;1.683333333;9;101;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;3.076190476;64;646;5.204761905;60;1093;1.380952381;5;290;16;3.1875;14;51;0;0;0;13.0625;43;209;1;1;16;0.25;3;4;0.0625;1;1;0.795238095;4;167;108.5625;509;1737;1.904761905;13;400;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;0;0;0;0;0;0;0;0;0;14;0.928571429;6;13;1;1;14;6.571428571;34;92;0;0;0;1.428571429;16;20;0;0;0;0.47826087;2;44;13.85714286;55;194;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.411764706;5;7;1;1;17;3.176470588;16;54;0;0;0;0.882352941;5;15;0;0;0;0.148148148;1;8;8.294117647;24;141;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;3.153846154;46;861;5.043956044;52;1377;1.362637363;5;372;24;2.25;7;54;0;0;0;11.33333333;35;272;1;1;24;0.208333333;2;5;0.041666667;1;1;0.78021978;4;213;90.875;321;2181;1.842490842;11;503;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.052631579;1;1;3.266932271;37;820;5.828685259;64;1463;1.561752988;7;392;19;3.105263158;15;59;0;0;0;13;63;247;1;1;19;1.210526316;6;23;0.052631579;1;1;0.756972112;4;190;114.3684211;674;2173;2.342629482;20;588;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.055555556;2;3;1.931769723;79;906;5.031982942;141;2360;0.671641791;10;315;54;0.666666667;18;36;0.740740741;1;40;6.407407407;33;346;0.259259259;1;14;3.537037037;64;191;2.018518519;45;109;1.695095949;13;795;67.09259259;932;3623;1.552238806;54;728;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.08;1;2;0.08;1;2;4;63.25;251;253;0.75;1;3;6.25;12;25;0.25;1;1;0;0;0;0;0;0;0.4;2;10;101;267;404;0.08;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;0.033707865;3;3;2.960646521;69;4213;5.400562193;129;7685;1.432888264;8;2039;89;1.9375;7;186;0.056179775;1;5;14.5;126;1392;0.943820225;1;84;1.614583333;66;155;0.322916667;11;31;0.762473647;5;1085;127.2022472;2575;11321;2.054813774;51;2924;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.05;1;1;0;0;0;3;0;0;0;1;1;3;6.666666667;15;20;0;0;0;3.333333333;10;10;0;0;0;1.85;9;37;26.33333333;56;79;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;0.252427184;3;26;0.40776699;4;42;0.27184466;2;28;12;0;0;0;0.833333333;1;10;8.583333333;19;103;0.166666667;1;2;0.583333333;7;7;0;0;0;0.524271845;2;54;17.58333333;82;211;0.27184466;2;28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.166666667;1;1;2.3125;15;74;6.78125;45;217;1.25;5;40;6;4.333333333;22;26;0.833333333;1;5;4;11;24;0.166666667;1;1;0.166666667;1;1;1.333333333;8;8;2.09375;10;67;56.33333333;271;338;1.625;9;52;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;0;0;0;0.005681818;2;3;0.392045455;1;207;25;10.36;204;259;0.88;1;22;21.12;205;528;0.12;1;3;0.28;6;7;0;0;0;1.106060606;5;584;54.96;445;1374;0.392045455;1;207;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.5;2;3;8.532467532;56;657;30.05194805;249;2314;2.987012987;17;230;6;5.333333333;15;32;0.666666667;1;4;12;47;72;0.333333333;1;2;1.833333333;10;11;0;0;0;2.974025974;12;229;448.3333333;2092;2690;7.688311688;39;592;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;2.092198582;62;295;12.04255319;486;1698;1.695035461;9;239;27;1.481481481;21;40;0;0;0;5.222222222;65;141;1;1;27;0.518518519;6;14;0;0;0;1.070921986;4;151;80.33333333;990;2169;4.617021277;207;651;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.042253521;18;145;10.16901408;130;722;1.563380282;9;111;3;6;11;18;0;0;0;23.66666667;60;71;1;1;3;2;4;6;0;0;0;0.704225352;3;50;310.6666667;745;932;2.802816901;32;199;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.111111111;2;2;2.108433735;13;175;8.674698795;54;720;1.734939759;5;144;18;0.277777778;2;5;0;0;0;4.611111111;32;83;1;1;18;0.111111111;2;2;0;0;0;1.156626506;4;96;56.83333333;528;1023;2.674698795;9;222;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.5;4;8;1.656690141;30;941;7.867957746;222;4469;1.070422535;8;608;16;4.294117647;17;73;0.4375;1;7;32.76470588;151;557;0.5625;1;9;0.470588235;4;8;0.647058824;4;11;1.889084507;24;1073;373.125;2200;5970;1.700704225;33;966;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;0;0;0;5.123505976;222;3858;14.77556441;499;11126;1.945551129;10;1465;88;2.852272727;21;251;0.011363636;1;1;8.25;33;726;0.988636364;1;87;0.784090909;27;69;0.306818182;20;27;1.564409031;7;1178;159.2045455;1532;14010;4.664010624;145;3512;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.333333333;2;2;8.892857143;202;498;22.76785714;599;1275;2.035714286;7;114;6;5.714285714;23;40;0;0;0;6.714285714;13;47;1;1;6;1;5;7;1.285714286;9;9;1.196428571;4;67;251.5;1127;1509;6.125;129;343;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;3.463917526;36;336;9.494845361;142;921;1.721649485;8;167;7;10.57142857;22;74;0.142857143;1;1;12.71428571;32;89;0.857142857;1;6;4.285714286;29;30;1.142857143;6;8;0.670103093;3;65;179.5714286;543;1257;3.793814433;50;368;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;4.475991649;96;2144;15.16283925;169;7263;2.198329854;9;1053;17;10.23529412;77;174;0.176470588;1;3;27.94117647;297;475;0.823529412;1;14;19.23529412;201;327;0.235294118;4;4;0.5782881;6;277;517.6470588;5207;8800;4.561586639;103;2185;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.208333333;2;15;0.125;1;9;15;1.466666667;15;22;0.933333333;1;14;4.8;14;72;0.066666667;1;1;0;0;0;0;0;0;0.111111111;2;8;10.53333333;33;158;0.125;1;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;1.5390625;17;197;6.453125;97;826;1.546875;8;198;11;3.090909091;8;34;0;0;0;11.36363636;24;125;1;1;11;0.363636364;1;4;0.272727273;2;3;0.9921875;5;127;114;350;1254;2.3203125;29;297;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;15.79591837;231;2322;11.80952381;261;1736;1.020408163;5;150;14;1.642857143;14;23;0.142857143;1;2;8.428571429;13;118;0.857142857;1;12;4.214285714;53;59;2.071428571;29;29;0.863945578;5;127;152.6428571;1254;2137;7.857142857;89;1155;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.618947368;36;1719;12.73473684;137;6049;1.8;10;855;41;8.146341463;99;334;0.195121951;1;8;11.48780488;53;471;0.804878049;1;33;0.609756098;6;25;0.097560976;2;4;0.892631579;7;424;186.4878049;1015;7646;4.949473684;53;2351;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;0;0;0;2.957494407;220;1322;17.26174497;662;7716;1.88590604;9;843;18;6.833333333;49;123;0.055555556;1;1;23.88888889;236;430;0.944444444;1;17;2.444444444;25;44;0.944444444;11;17;0.653243848;5;292;517.2222222;4636;9310;5.856823266;310;2618;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;2.562770563;19;592;9.047619048;129;2090;1.177489177;6;272;10;2.7;9;27;0.1;1;1;22.9;192;229;0.9;1;9;0.3;3;3;0.2;1;2;1.887445887;9;436;270;2268;2700;2.350649351;59;543;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;1.455284553;20;179;8.552845528;44;1052;1.62601626;5;200;9;2.777777778;4;25;0;0;0;7.333333333;14;66;1;1;9;1.888888889;14;17;6.333333333;43;57;1.398373984;5;172;155;595;1395;3.634146341;15;447;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;0.13592233;3;14;4.029652997;67;6387;8.716088328;138;13815;1.834700315;9;2908;103;2.288288288;20;254;0.019417476;1;2;13.22522523;87;1468;0.980582524;1;101;1.081081081;31;120;1.018018018;61;113;1.177917981;13;1867;185.2815534;1438;19084;2.98044164;50;4724;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.142857143;3;3;6.039772727;82;1063;12.14772727;134;2138;1.846590909;6;325;21;3.80952381;12;80;0;0;0;7.666666667;19;161;1;1;21;0.904761905;8;19;0.714285714;4;15;1.073863636;5;189;131.1904762;451;2755;4.619318182;42;813;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.333333333;1;1;4.310344828;26;125;8.551724138;58;248;1.586206897;5;46;3;1.333333333;2;4;0;0;0;9.666666667;22;29;1;1;3;0;0;0;0;0;0;1.448275862;9;42;124.3333333;304;373;1.896551724;11;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.333333333;1;3;4.375;35;735;11.66071429;97;1959;2.25;7;378;9;4.818181818;18;53;0.111111111;1;1;15.18181818;68;167;0.888888889;1;8;0.181818182;2;2;0.090909091;1;1;1.208333333;7;203;288;944;2592;3.744047619;26;629;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.055555556;1;2;0.055555556;1;2;7;0;0;0;0.857142857;1;6;4.857142857;13;34;0.142857143;1;1;0;0;0;0.285714286;2;2;0.583333333;2;21;9.714285714;18;68;0.055555556;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
