pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.375;2;6;2.5;31;590;5.216101695;54;1231;1.080508475;5;255;16;7.944444444;57;143;0.3125;1;5;12.16666667;31;219;0.6875;1;11;1.722222222;9;31;0.944444444;7;17;1.029661017;7;243;126.5;326;2024;1.495762712;9;353;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;3;4;1.769230769;14;46;6.346153846;43;165;1.538461538;6;40;4;1.666666667;5;10;0.5;1;2;3;9;18;0.5;1;2;0.5;3;3;1.333333333;8;8;1.307692308;4;34;64.25;154;257;2.461538462;13;64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1.384615385;11;36;2.559139785;39;1190;4.868817204;73;2264;1.230107527;5;572;26;3.75;23;105;0.192307692;1;5;15.57142857;54;436;0.807692308;1;21;1.321428571;8;37;1.035714286;27;29;0.995698925;6;463;137.2307692;689;3568;1.615053763;17;751;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.181818182;1;2;2.705426357;17;349;5.992248062;67;773;1.581395349;7;204;11;0.916666667;4;11;0;0;0;5.083333333;24;61;1;1;11;1.583333333;10;19;5.666666667;36;68;0.984496124;4;127;104;345;1144;2.224806202;28;287;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.571428571;4;4;1.636363636;30;72;6.409090909;157;282;1.409090909;6;62;7;1.375;4;11;0.285714286;1;2;4.125;13;33;0.714285714;1;5;1.375;9;11;1.375;6;11;0.840909091;4;37;60.71428571;261;425;1.681818182;5;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;0.725806452;8;45;2.095096582;40;1410;4.80089153;98;3231;1.361069837;6;916;62;1.690140845;11;120;0.435483871;1;27;9.436619718;76;670;0.564516129;1;35;0.408450704;9;29;0.028169014;2;2;0.985141159;4;663;81.72580645;815;5067;1.863298663;31;1254;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;2;3;2.459016393;35;150;5.68852459;80;347;1.540983607;5;94;3;2.428571429;10;17;0;0;0;8.285714286;26;58;1;1;3;0.857142857;5;6;0.428571429;3;3;0.557377049;4;34;180.3333333;265;541;2.459016393;25;150;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.444444444;3;4;2.075144509;16;359;3.942196532;28;682;1.028901734;3;178;9;5.1;24;51;0.444444444;1;4;17.1;50;171;0.555555556;1;5;0.3;2;3;0.1;1;1;0.63583815;4;110;126.7777778;631;1141;1.485549133;7;257;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;0.962962963;20;26;2.672597865;69;751;4.302491103;86;1209;1.078291815;9;303;27;1.296296296;25;35;0.666666667;1;18;9;64;243;0.333333333;1;9;3.074074074;21;83;1.407407407;12;38;0.978647687;5;275;76.85185185;947;2075;1.202846975;13;338;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;0.166666667;5;8;4.038869258;70;1143;6.215547703;108;1759;1.54770318;6;438;48;0.716981132;15;38;0;0;0;4.962264151;53;263;1;1;48;1.622641509;37;86;0.377358491;4;20;1.657243816;7;469;64.10416667;661;3077;2.339222615;31;662;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0;0;0;3.396226415;37;180;7.075471698;70;375;1.41509434;6;75;14;2.071428571;11;29;0.285714286;1;4;3.785714286;9;53;0.714285714;1;10;0.5;4;7;0;0;0;1.943396226;7;103;48.21428571;130;675;2.641509434;21;140;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.1;1;1;3.650943396;36;387;7.037735849;67;746;1.669811321;6;177;10;2.727272727;10;30;0;0;0;8.272727273;37;91;1;1;10;3;21;33;1.363636364;10;15;0.952830189;8;101;117.6;630;1176;2.5;13;265;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;2.055555556;9;37;5.113333333;85;2301;8.135555556;145;3661;1.853333333;8;834;18;2.210526316;9;42;0;0;0;21.84210526;64;415;1;1;18;1.526315789;9;29;1.842105263;23;35;1.224444444;7;551;283.5;895;5103;2.624444444;38;1181;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0;0;0;2.647619048;22;278;5.485714286;57;576;1.561904762;5;164;7;3.428571429;9;24;0;0;0;11.85714286;31;83;1;1;7;3.285714286;15;23;3.142857143;22;22;0.771428571;4;81;127.5714286;480;893;2.257142857;16;237;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1.133333333;6;17;7.207142857;36;1009;11.94285714;59;1672;2.428571429;7;340;15;1.8125;11;29;0;0;0;4.4375;12;71;1;1;15;1.875;15;30;4.3125;24;69;1.678571429;5;235;154.3333333;399;2315;3.907142857;23;547;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0.535714286;2;15;1.892857143;7;53;1.071428571;2;30;3;0.333333333;1;1;0;0;0;4;9;12;1;1;3;3.333333333;4;10;5.333333333;9;16;1.071428571;3;30;51.33333333;72;154;1.357142857;3;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.2;3;3;5.159574468;42;485;11.06382979;73;1040;2;8;188;15;2.866666667;11;43;0.133333333;1;2;5.533333333;26;83;0.866666667;1;13;1.066666667;8;16;0.733333333;9;11;1.180851064;5;111;94.66666667;675;1420;3.244680851;24;305;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;2;5;12;4.805194805;33;370;7.181818182;58;553;1.818181818;7;140;6;1.5;4;9;0;0;0;12.83333333;26;77;1;1;6;1.166666667;2;7;0;0;0;1.142857143;5;88;142.1666667;275;853;1.896103896;13;146;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;2.5;5;5;7.090909091;53;156;10.77272727;73;237;1.818181818;4;40;2;4.5;7;9;0;0;0;11;12;22;1;1;2;1.5;3;3;0;0;0;0.590909091;4;13;173.5;237;347;2.545454545;8;56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;0.277777778;1;20;0.319444444;1;23;0.333333333;1;24;3;0;0;0;0.666666667;1;2;8.166666667;27;49;0.333333333;1;1;4.333333333;22;26;3.833333333;23;23;0.763888889;7;55;61.33333333;118;184;0.333333333;1;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.375;4;6;4.367688022;38;1568;9.423398329;97;3383;1.674094708;7;601;16;4.2;22;105;0;0;0;10.8;69;270;1;1;16;8.88;78;222;3.56;43;89;1.044568245;7;375;284;2085;4544;3.61281337;32;1297;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0.722222222;2;13;6.888888889;53;124;1.166666667;2;21;3;1.333333333;2;4;0;0;0;4;6;12;1;1;3;99;297;297;2;6;6;0.722222222;2;13;162.3333333;425;487;5.333333333;39;96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.222222222;2;2;3.2;34;272;9.047058824;59;769;1.235294118;5;105;9;1.666666667;7;15;0.222222222;1;2;9.222222222;41;83;0.777777778;1;7;4.888888889;44;44;0.222222222;1;2;1.776470588;8;151;113.4444444;854;1021;4.023529412;26;342;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;1.446808511;17;68;4.638063806;77;4216;11.87678768;169;10796;1.831683168;7;1665;47;5.962962963;53;322;0.170212766;1;8;16.51851852;237;892;0.829787234;1;39;1.666666667;36;90;0.314814815;6;17;1.160616062;10;1055;279.7021277;4645;13146;3.716171617;40;3378;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.443037975;5;35;3.227686703;51;1772;8.56284153;170;4701;1.499089253;6;823;79;2.696202532;14;213;0.025316456;1;2;6.240506329;23;493;0.974683544;1;77;1.772151899;27;140;0.708860759;6;56;1.160291439;10;637;84.41772152;575;6669;3.058287796;27;1679;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.732394366;9;52;0.563380282;1;40;42;0.738095238;8;31;0.404761905;1;17;1.69047619;5;71;0.595238095;1;25;0;0;0;0;0;0;1;1;71;8.452380952;23;355;0.563380282;1;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;0;0;0;4.3496;120;5437;12.8464;437;16058;1.5104;10;1888;77;5.077922078;20;391;0.025974026;1;2;15.22077922;68;1172;0.974025974;1;75;0.649350649;11;50;1.012987013;16;78;1.6496;30;2062;254.7272727;2597;19614;4.4248;150;5531;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;2.198347107;43;266;6.421487603;86;777;1.388429752;6;168;21;0.238095238;4;5;0.285714286;1;6;0.380952381;4;8;0.714285714;1;15;4.047619048;32;85;5.380952381;18;113;1.561983471;7;189;58.66666667;307;1232;3.033057851;44;367;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;9;9;9;22;24;44;45;59;90;3;3;6;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;2;2;1.5;2;3;115;115;115;3;4;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0;0;0;0;0;0;0;0;0;0;0;0;33;7.878787879;23;260;0;0;0;0;0;0;1;1;33;16.63636364;517;549;18.09090909;597;597;2.57118928;11;1535;45.72727273;1121;1509;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;0;0;0;0.004789272;3;5;0.01532567;8;16;0.003831418;2;4;66;10.21212121;94;674;0;0;0;0;0;0;1;1;66;7.333333333;236;484;15.81818182;598;1044;2.233716475;17;2332;38.12121212;850;2516;0.003831418;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;2.676630435;50;985;12.51902174;120;4607;1.85326087;7;682;35;3.27027027;28;121;0;0;0;9.405405405;52;348;1;1;35;4.135135135;67;153;0.540540541;6;20;0.861413043;8;317;168.6;1744;5901;3.538043478;31;1302;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;0.013043478;6;6;0.039130435;17;18;0.006521739;2;3;34;6.441176471;26;219;0;0;0;0.029411765;1;1;1;1;34;14.26470588;459;485;13.5;405;459;2.752173913;12;1266;40.02941176;942;1361;0.008695652;3;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;1.007317073;16;413;2.143902439;44;879;0.792682927;4;325;52;3.192307692;30;166;0;0;0;4.307692308;83;224;1;1;52;4.75;225;247;3.576923077;105;186;2.075609756;11;851;44.63461538;923;2321;1.036585366;16;425;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;0;0;0;0;0;0;0;0;0;28;8.928571429;23;250;0;0;0;0;0;0;1;1;28;18.71428571;496;524;10.07142857;282;282;2.230496454;12;629;41.78571429;811;1170;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;0.355305466;3;221;0.702572347;13;437;0.258842444;3;161;70;7.5;20;525;0;0;0;0.128571429;8;9;1;1;70;17.14285714;1126;1200;8.757142857;613;613;2.908360129;12;1809;45.08571429;2262;3156;0.519292605;10;323;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.915254237;26;231;14.23728814;162;840;1.93220339;10;114;8;6.25;12;50;0;0;0;7.375;15;59;1;1;8;2.125;17;17;0;0;0;1.593220339;7;94;133.75;488;1070;4.372881356;31;258;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1.066666667;6;16;4.904347826;40;1128;11.24347826;84;2586;1.839130435;8;423;15;6.666666667;26;100;0.066666667;1;1;14.66666667;63;220;0.933333333;1;14;13.2;186;198;0.666666667;6;10;1.086956522;8;250;228.8;923;3432;3.704347826;26;852;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;1.14973262;21;215;3.294117647;70;616;1.176470588;6;220;13;3.153846154;10;41;0;0;0;13;20;169;1;1;13;0.538461538;3;7;1.384615385;7;18;0.556149733;4;104;85.53846154;323;1112;1.577540107;15;295;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.166666667;1;1;5.88;26;588;12.82;56;1282;2.08;6;208;6;3.5;5;21;0;0;0;7;8;42;1;1;6;2;8;12;9.666666667;23;58;0.58;2;58;261.5;609;1569;4.14;18;414;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;0.064777328;2;16;3.574189015;70;30520;7.760276379;196;66265;1.474879963;9;12594;247;4.210526316;66;1040;0.004048583;1;1;33.44534413;223;8261;0.995951417;1;246;1.522267206;44;376;1.101214575;12;272;0.957020728;8;8172;351.7732794;2129;86888;3.012179412;77;25721;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.05;1;1;0;0;0;6;0;0;0;1;1;6;3.333333333;12;20;0;0;0;0.833333333;2;5;0;0;0;1;3;20;7.166666667;15;43;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;2;4.5;7;9;0;0;0;0;0;0;0;0;0;0.555555556;2;5;7.5;10;15;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.2;1;1;4.357142857;20;244;7.625;26;427;1.767857143;6;99;5;2.2;10;11;0;0;0;6.6;19;33;1;1;5;5.2;15;26;4.6;16;23;0.821428571;3;46;125.4;234;627;2.625;9;147;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.222222222;2;2;3.593220339;30;212;8.406779661;69;496;1.711864407;4;101;9;3.8;10;38;0;0;0;5.6;9;56;1;1;9;0.5;2;5;0.3;2;3;0.644067797;3;38;80.55555556;177;725;2.508474576;13;148;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0.454545455;2;5;1.727272727;10;19;1.090909091;2;12;2;0;0;0;0;0;0;5;7;10;1;1;2;0.5;1;1;0.5;1;1;0.454545455;2;5;25.5;38;51;1.181818182;2;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.148148148;15;170;5.62962963;32;304;1.462962963;5;79;9;2.444444444;5;22;0;0;0;6;10;54;1;1;9;1.111111111;9;10;0;0;0;0.907407407;4;49;56.22222222;129;506;2.092592593;9;113;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;2.923076923;13;76;6.615384615;27;172;1.5;5;39;5;1.6;5;8;0;0;0;5;12;25;1;1;5;0.4;1;2;0.2;1;1;0.461538462;2;12;54.6;131;273;2.692307692;9;70;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;0.086956522;2;2;3.99382716;42;647;9.320987654;125;1510;1.808641975;9;293;23;3.84;20;96;0.086956522;1;2;6.12;21;153;0.913043478;1;21;0.96;9;24;0.32;7;8;0.907407407;4;147;94.65217391;362;2177;2.901234568;37;470;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;5.322033898;43;314;9.745762712;85;575;1.881355932;5;111;6;2;5;14;0;0;0;5.714285714;13;40;1;1;6;3.285714286;13;23;2.714285714;15;19;0.542372881;3;32;127.6666667;186;766;3.101694915;28;183;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
